gps_time,lat,lon,lat_bd,lon_bd,speed,direction,located,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,satellites
2026-07-15 09:40:42,22.605021,113.865874,22.608306,113.877252,0.0,302,1,-2213,1047,16606,7,1,0,23
2026-07-15 09:40:47,22.605022,113.865873,22.608307,113.877251,0.0,302,1,-985,521,16999,9,-59,6,22
2026-07-15 09:40:51,22.60508,113.865816,22.608365,113.877194,8.8,328,1,-1160,946,16645,8,35,100,23
2026-07-15 09:40:54,22.605146,113.865757,22.60843,113.877135,11.0,314,1,-2736,928,18793,-37,17,-85,24
2026-07-15 09:40:56,22.605188,113.865732,22.608472,113.87711,9.1,350,1,-1502,1083,16911,-17,-12,74,24
2026-07-15 09:41:00,22.60531,113.865671,22.608594,113.877049,17.3,317,1,-1300,1236,17384,-32,50,-11,24
2026-07-15 09:41:05,22.605481,113.865492,22.608763,113.876871,20.2,314,1,-3041,857,17883,19,11,4,22
2026-07-15 09:41:10,22.605659,113.865323,22.60894,113.876703,15.6,315,1,-1928,774,16088,30,11,-1,22
2026-07-15 09:41:12,22.605709,113.865263,22.60899,113.876643,14.7,311,1,-1734,672,16934,-11,-20,-72,22
2026-07-15 09:41:13,22.605733,113.865235,22.609014,113.876615,13.4,316,1,-1485,820,14689,28,9,95,22
2026-07-15 09:41:14,22.605763,113.865212,22.609043,113.876592,14.4,327,1,-2220,1483,17738,-12,7,125,22
2026-07-15 09:41:15,22.605796,113.865188,22.609076,113.876568,16.0,325,1,-1212,857,16395,-16,0,-43,22
2026-07-15 09:41:16,22.60583,113.865161,22.60911,113.876541,16.4,319,1,-1458,812,17902,49,3,71,22
2026-07-15 09:41:21,22.605991,113.864993,22.60927,113.876374,18.6,314,1,-1945,1285,16851,-4,-20,42,22
2026-07-15 09:41:26,22.606165,113.86482,22.609442,113.876201,17.0,317,1,-1684,800,17378,44,-4,47,22
2026-07-15 09:41:31,22.606327,113.864651,22.609603,113.876033,17.1,311,1,-1799,396,15264,57,21,1,23
2026-07-15 09:41:36,22.606461,113.864477,22.609736,113.87586,13.8,320,1,-3473,810,17548,-16,-29,-31,23
2026-07-15 09:41:37,22.606489,113.86445,22.609764,113.875833,15.5,315,1,-1588,417,16068,-17,16,-14,23
2026-07-15 09:41:38,22.606518,113.864419,22.609792,113.875802,16.1,314,1,-2189,766,17445,-63,6,-15,23
2026-07-15 09:41:43,22.606674,113.86427,22.609947,113.875653,16.4,319,1,-1040,653,16737,93,-12,-30,23
2026-07-15 09:41:47,22.606808,113.864163,22.61008,113.875547,17.9,325,1,-1487,838,14969,9,15,-2,23
2026-07-15 09:41:52,22.606989,113.863995,22.61026,113.875379,14.4,315,1,-9857,3641,15628,-48,34,-54,22
2026-07-15 09:41:53,22.60701,113.863971,22.610281,113.875355,8.6,321,1,-1011,974,16714,1,6,-18,22
2026-07-15 09:41:56,22.607013,113.863967,22.610284,113.875351,0.0,136,1,-1170,1355,16784,19,-1,1,22
2026-07-15 09:42:00,22.607017,113.86396,22.610287,113.875344,0.0,136,1,-1101,1219,16723,2,0,0,23
2026-07-15 09:42:06,22.607021,113.863957,22.610291,113.875341,0.0,136,1,-1075,1248,16726,1,-1,0,24
2026-07-15 09:42:11,22.607023,113.863953,22.610293,113.875337,0.0,136,1,-1074,1354,16708,-1,0,1,20
2026-07-15 09:42:16,22.607026,113.863949,22.610296,113.875333,0.0,136,1,-1076,1357,16695,0,1,0,22
2026-07-15 09:42:21,22.607029,113.863947,22.610299,113.875331,0.0,136,1,-1059,1460,16687,-7,3,1,24
2026-07-15 09:42:26,22.607032,113.863947,22.610302,113.875331,0.0,136,1,-1100,1295,16694,1,0,0,24
2026-07-15 09:42:31,22.607036,113.863945,22.610306,113.875329,0.0,136,1,-1052,1345,16706,-1,-1,0,22
2026-07-15 09:42:36,22.60704,113.863943,22.61031,113.875327,0.0,136,1,-1059,1388,16711,-2,0,0,22
2026-07-15 09:42:41,22.607044,113.86394,22.610314,113.875324,0.0,136,1,-1126,964,16787,2,2,0,22
2026-07-15 09:42:46,22.607047,113.863938,22.610317,113.875322,0.0,136,1,-1003,1522,16691,0,1,-2,23
2026-07-15 09:42:51,22.60705,113.863937,22.61032,113.875321,0.0,136,1,-1023,1415,16711,1,-1,0,24
2026-07-15 09:42:56,22.607052,113.863935,22.610322,113.875319,0.0,136,1,-1104,1465,16755,4,-1,2,24
2026-07-15 09:43:01,22.607054,113.863934,22.610324,113.875318,0.0,136,1,-1008,1400,16692,0,1,0,24
2026-07-15 09:43:06,22.607055,113.863932,22.610325,113.875316,0.0,136,1,-1018,1823,16636,-5,0,2,24
2026-07-15 09:43:11,22.607055,113.863931,22.610325,113.875315,0.0,136,1,-1091,1444,16718,4,-2,1,23
2026-07-15 09:43:16,22.607056,113.86393,22.610326,113.875314,0.0,136,1,-1049,1470,16705,0,1,-1,23
2026-07-15 09:43:21,22.607055,113.863928,22.610325,113.875312,0.0,136,1,-1028,1482,16728,0,1,1,22
2026-07-15 09:43:26,22.607055,113.863926,22.610325,113.87531,0.0,136,1,-1038,1439,16707,-1,3,0,23
2026-07-15 09:43:31,22.607054,113.863925,22.610324,113.875309,0.0,136,1,-999,1480,16767,1,0,1,23
2026-07-15 09:43:36,22.607055,113.863924,22.610325,113.875308,0.0,136,1,-1077,1411,16718,-1,3,2,21
2026-07-15 09:43:41,22.607055,113.863923,22.610325,113.875307,0.0,136,1,-1085,1297,16693,3,1,-1,22
2026-07-15 09:43:46,22.607055,113.863923,22.610325,113.875307,0.0,136,1,-1056,1343,16714,0,1,1,22
2026-07-15 09:43:51,22.607056,113.863922,22.610326,113.875306,0.0,136,1,-1050,1353,16708,3,0,2,22
2026-07-15 09:43:56,22.607056,113.863922,22.610326,113.875306,0.0,136,1,-1051,1389,16703,0,1,-2,22
2026-07-15 09:44:01,22.607056,113.863921,22.610326,113.875305,0.0,136,1,-1075,1283,16688,6,1,2,23
2026-07-15 09:44:06,22.607056,113.863921,22.610326,113.875305,0.0,136,1,-1051,1463,16686,0,-1,2,23
2026-07-15 09:44:11,22.607056,113.863921,22.610326,113.875305,0.0,136,1,-1035,1455,16691,2,2,0,22
2026-07-15 09:44:16,22.607056,113.863921,22.610326,113.875305,0.0,136,1,-948,1579,16694,4,-1,-4,23
2026-07-15 09:44:20,22.607087,113.863888,22.610357,113.875273,12.5,317,1,123,1100,16735,-26,29,-30,24
2026-07-15 09:44:22,22.607139,113.863832,22.610408,113.875217,15.2,314,1,-502,643,16337,19,96,10,24
2026-07-15 09:44:27,22.607283,113.863655,22.610551,113.87504,19.2,314,1,-1878,1285,17217,-45,-34,56,24
2026-07-15 09:44:32,22.607468,113.86347,22.610734,113.874856,20.3,317,1,-1329,1587,16866,19,18,2,24
2026-07-15 09:44:37,22.60764,113.863297,22.610905,113.874684,13.2,312,1,-2103,1382,16914,-12,1,-30,22
2026-07-15 09:44:38,22.607662,113.863275,22.610927,113.874662,10.9,316,1,598,2203,15872,-6,-111,203,22
2026-07-15 09:44:40,22.607716,113.863223,22.61098,113.87461,15.9,317,1,-1569,1647,17071,12,8,4,22
2026-07-15 09:44:42,22.607768,113.863174,22.611032,113.874561,12.3,323,1,-1686,750,16191,22,-45,45,22
2026-07-15 09:44:45,22.607846,113.863113,22.611109,113.8745,15.0,329,1,-515,1039,15316,45,58,37,23
2026-07-15 09:44:46,22.607877,113.863085,22.61114,113.874472,17.4,314,1,-2429,1568,18555,1,146,-91,23
2026-07-15 09:44:51,22.608047,113.862927,22.611308,113.874315,20.9,316,1,-459,1134,14313,15,64,-5,22
2026-07-15 09:44:56,22.608245,113.862731,22.611505,113.87412,21.4,316,1,-791,1356,15849,-24,-3,24,21
2026-07-15 09:45:01,22.60844,113.862534,22.611698,113.873923,21.5,315,1,-1058,1447,17612,33,-72,64,22
2026-07-15 09:45:06,22.608628,113.862335,22.611884,113.873725,20.3,315,1,-1173,960,19152,-38,-57,4,21
2026-07-15 09:45:11,22.608807,113.862145,22.612061,113.873536,19.1,310,1,-1077,563,13906,-40,33,-68,21
2026-07-15 09:45:13,22.60888,113.862075,22.612133,113.873466,19.4,320,1,-1051,397,14371,49,53,-1,22
2026-07-15 09:45:18,22.609055,113.861902,22.612307,113.873294,16.9,311,1,-2014,612,19614,-29,-27,-49,22
2026-07-15 09:45:53,22.609236,113.861702,22.612486,113.873095,0.0,0,1,-1155,-1078,-16069,3,-3,0,23
2026-07-15 09:45:55,22.609241,113.861704,22.612491,113.873097,0.0,0,1,-9351,4233,16892,601,-219,-470,23
2026-07-15 09:45:57,22.609246,113.861683,22.612495,113.873076,5.4,284,1,-11949,5050,18508,-287,-691,-238,22
2026-07-15 09:45:57,22.609246,113.861683,22.612495,113.873076,5.4,284,1,-11949,5050,18508,-287,-691,-238,22
2026-07-15 09:46:02,22.609247,113.861671,22.612496,113.873064,0.0,284,1,-1209,-3272,16422,-1,7,1,23
2026-07-15 09:46:07,22.609252,113.861674,22.612501,113.873067,0.0,284,1,-1364,-3459,16366,0,0,-2,24
2026-07-15 09:46:12,22.609257,113.861677,22.612506,113.87307,0.0,284,1,-1431,-3314,16407,-8,9,-6,24
2026-07-15 09:46:17,22.60926,113.861681,22.612509,113.873074,0.0,284,1,-1706,-3350,16375,10,5,-9,24
2026-07-15 09:46:22,22.609264,113.861683,22.612513,113.873076,0.0,284,1,-1605,-3472,16286,0,2,2,24
2026-07-15 09:46:27,22.609269,113.861685,22.612518,113.873078,0.0,284,1,-1598,-3783,16077,26,0,5,24
2026-07-15 09:46:32,22.609272,113.861685,22.612521,113.873078,0.0,284,1,-1677,-3703,16181,13,6,-3,25
2026-07-15 09:46:37,22.609274,113.861687,22.612523,113.87308,0.0,284,1,-1206,-1105,17041,-23,28,3,25
2026-07-15 09:46:42,22.609277,113.861688,22.612527,113.873081,0.0,284,1,1462,-1375,16512,40,-24,181,25
2026-07-15 09:46:46,22.6093,113.86164,22.612549,113.873033,9.8,261,1,-907,-2135,16994,42,149,-246,25
2026-07-15 09:46:49,22.609272,113.861554,22.61252,113.872947,11.5,245,1,-2702,-148,20928,70,167,-49,25
2026-07-15 09:46:51,22.609247,113.861518,22.612495,113.872911,7.2,236,1,-1311,-533,15644,7,-21,-100,25
2026-07-15 09:46:55,22.609176,113.861428,22.612423,113.872822,14.2,224,1,-1487,-173,16070,-4,42,-18,24
2026-07-15 09:46:56,22.609153,113.861404,22.6124,113.872798,12.1,224,1,-2614,428,15916,-6,33,99,24
2026-07-15 09:46:57,22.609131,113.861382,22.612377,113.872776,11.3,223,1,-1572,23,16922,-29,-25,57,24
2026-07-15 09:47:00,22.609072,113.861349,22.612318,113.872743,8.6,175,1,-57,-1196,15880,-25,71,-180,24
2026-07-15 09:47:02,22.609039,113.861364,22.612285,113.872758,7.6,154,1,-376,-1061,18108,58,-25,13,25
2026-07-15 09:47:05,22.608963,113.86142,22.61221,113.872814,15.7,135,1,-674,-1116,17004,-72,-13,-95,24
2026-07-15 09:47:06,22.608935,113.86145,22.612182,113.872844,14.0,135,1,339,-699,16841,-63,-72,-22,24
2026-07-15 09:47:07,22.608907,113.861477,22.612154,113.872871,15.0,140,1,-2348,1047,14699,-9,-228,-39,24
2026-07-15 09:47:08,22.608875,113.861504,22.612123,113.872898,16.4,145,1,-839,-670,16911,-9,-6,-28,24
2026-07-15 09:47:10,22.60881,113.861553,22.612058,113.872947,16.3,144,1,-3130,647,13354,110,34,17,24
2026-07-15 09:47:11,22.608779,113.861581,22.612027,113.872974,15.7,136,1,-1357,159,15937,23,26,-14,24
2026-07-15 09:47:13,22.60873,113.86163,22.611979,113.873023,12.3,141,1,-1001,-406,17460,75,353,-46,25
2026-07-15 09:47:17,22.608632,113.861729,22.611882,113.873122,14.8,136,1,140,-265,15687,-56,-72,2,25
2026-07-15 09:47:18,22.608602,113.861756,22.611852,113.873149,15.2,144,1,294,-256,15699,-140,-193,87,25
2026-07-15 09:47:19,22.608564,113.861774,22.611814,113.873167,16.8,162,1,-2813,-162,16522,-14,125,-6,25
2026-07-15 09:47:24,22.608359,113.861844,22.61161,113.873237,13.3,158,1,-4067,418,15070,17,-2,152,25
2026-07-15 09:47:25,22.60833,113.861854,22.611581,113.873247,9.6,163,1,-2269,-369,15791,-49,29,101,25
2026-07-15 09:47:28,22.608304,113.861884,22.611555,113.873276,6.7,75,1,-1843,-568,16542,-24,-34,-409,25
2026-07-15 09:47:30,22.608308,113.861918,22.61156,113.87331,6.7,100,1,-4286,1181,15754,40,-15,93,25
2026-07-15 09:47:35,22.608293,113.861926,22.611545,113.873318,0.0,100,1,-2499,-2250,16493,0,8,0,24
2026-07-15 09:47:40,22.608286,113.861923,22.611538,113.873315,0.0,100,1,-2473,-2279,16488,-1,2,1,24
2026-07-15 09:47:45,22.608281,113.861919,22.611533,113.873311,0.0,100,1,13576,6292,16252,-3859,-2701,-1553,24
2026-07-15 09:47:47,22.608286,113.861899,22.611538,113.873291,4.3,289,1,-1717,-1202,19675,616,-697,-938,24
2026-07-15 09:47:49,22.608281,113.861872,22.611532,113.873264,5.3,257,1,5851,-7809,27702,572,84,-367,24
2026-07-15 09:47:51,22.608287,113.86185,22.611538,113.873243,5.6,314,1,-4442,-2599,18860,-7,431,-437,24
2026-07-15 09:47:55,22.608311,113.861809,22.611562,113.873202,4.7,310,1,7581,1991,16181,-473,350,-490,24
2026-07-15 09:47:58,22.608333,113.861786,22.611583,113.873179,4.2,314,1,-1745,-26,19148,-60,-352,-295,24
2026-07-15 09:48:02,22.608358,113.861751,22.611608,113.873144,4.5,315,1,2517,-1289,9351,284,-203,-55,24
2026-07-15 09:48:05,22.608379,113.861721,22.611629,113.873114,4.4,312,1,3630,535,20160,207,-257,445,24
2026-07-15 09:48:08,22.608389,113.861702,22.611639,113.873095,0.0,297,1,4542,564,21292,600,-172,419,24
2026-07-15 09:48:12,22.608376,113.861683,22.611625,113.873076,0.0,239,1,2637,-833,21567,384,100,204,24
2026-07-15 09:48:17,22.608341,113.861636,22.61159,113.87303,4.7,205,1,344,-171,14292,-50,446,10,24
2026-07-15 09:48:20,22.608318,113.861615,22.611567,113.873009,0.0,224,1,-155,1423,14468,4,214,304,24
2026-07-15 09:48:23,22.608304,113.861589,22.611553,113.872983,0.0,235,1,-257,-1600,15372,-19,221,182,24
2026-07-15 09:48:26,22.608283,113.861568,22.611531,113.872962,0.0,211,1,-657,-1242,14821,-149,-334,118,24
2026-07-15 09:48:31,22.608247,113.861548,22.611495,113.872942,4.1,187,1,-4945,-4141,19724,227,-186,-604,24
2026-07-15 09:48:36,22.608228,113.861539,22.611476,113.872933,4.2,220,1,-907,-3257,15903,-269,21,-344,24
2026-07-15 09:48:40,22.6082,113.861504,22.611448,113.872898,4.8,255,1,-4079,-863,13687,-261,-168,151,24
2026-07-15 09:48:45,22.60821,113.861471,22.611457,113.872865,0.0,255,1,5250,-874,26811,1409,-1149,2037,22
2026-07-15 09:48:50,22.608208,113.86146,22.611455,113.872854,0.0,255,1,2282,2222,18650,-351,-65,-170,22
2026-07-15 09:48:56,22.608199,113.86145,22.611446,113.872844,0.0,255,1,-1135,-1561,16211,351,-179,532,22
2026-07-15 09:49:01,22.608223,113.861444,22.61147,113.872838,0.0,7,1,3021,-1413,17017,2,71,-207,22
2026-07-15 09:49:06,22.608239,113.861438,22.611486,113.872832,0.0,7,1,642,7888,14370,-209,421,406,22
2026-07-15 09:49:11,22.608242,113.861433,22.611489,113.872827,0.0,7,1,617,3540,16486,21,38,49,22
2026-07-15 09:49:16,22.608245,113.861431,22.611492,113.872826,0.0,7,1,-1038,4488,16032,-44,-9,-14,21
2026-07-15 09:49:21,22.608246,113.86142,22.611493,113.872815,0.0,253,1,289,2704,12848,426,391,92,21
2026-07-15 09:49:26,22.608235,113.861403,22.611482,113.872798,0.0,253,1,1655,2081,17074,-10,-90,-245,22
2026-07-15 09:49:31,22.608235,113.861397,22.611482,113.872792,0.0,253,1,-1509,4713,16513,-52,110,6,22
2026-07-15 09:49:36,22.608237,113.861388,22.611483,113.872783,0.0,253,1,-1098,2058,13074,371,-32,-109,22
2026-07-15 09:49:40,22.608232,113.861377,22.611478,113.872772,0.0,253,1,-4249,4905,26254,-354,722,578,22
2026-07-15 09:49:45,22.608229,113.86136,22.611475,113.872755,0.0,253,1,-1335,5335,17341,-51,-207,-393,22
2026-07-15 09:49:50,22.60823,113.861359,22.611476,113.872754,0.0,253,1,3827,3434,10173,242,196,-298,22
2026-07-15 09:49:55,22.608233,113.861367,22.611479,113.872762,0.0,253,1,994,4474,12078,221,152,313,22
2026-07-15 09:50:00,22.608234,113.861366,22.61148,113.872761,0.0,253,1,-29,-1321,18887,-388,128,-600,22
